,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,underground,price_meter
4707,Видное,3,18,1.0,38.0,5900000.0,2014,18.0,9.0,Домодедовская,155263.15789473685
4708,Видное,3,4,1.0,35.0,6000000.0,,21.0,8.0,Видное,171428.57142857142
4709,Видное,4,8,1.0,33.9,6400000.0,2022,36.35070730640222,10.8,Домодедовская,188790.5604719764
4710,Волоколамск,1,2,1.0,27.0,1500000.0,1974,22.0,2.2,Волоколамск,55555.555555555555
4711,Балашиха,1,5,2.0,42.5,5350000.0,1960,27.0,6.0,Салтыковская,125882.35294117648
4712,Балашиха,2,3,1.0,30.1,5350000.0,1962,18.0,6.0,Салтыковская,177740.86378737542
4713,Балашиха,4,5,2.0,43.8,5350000.0,1970,32.8,6.0,Кучино,122146.1187214612
4714,Балашиха,3,17,1.0,32.0,5400000.0,2023,36.35070730640222,10.0,Железнодорожная,168750.0
4715,Балашиха,2,5,2.0,42.3,5400000.0,1900,28.9,6.0,Салтыковская,127659.57446808512
4716,Балашиха,21,22,1.0,32.9,5400000.0,,15.1,10.4,Ольгино,164133.73860182372
4717,Балашиха,6,10,1.0,36.5,5400000.0,2000,19.0,9.0,Железнодорожная,147945.20547945207
4718,Балашиха,2,2,2.0,37.0,5400000.0,1965,21.0,6.0,Кучино,145945.94594594595
4719,Балашиха,10,12,1.0,37.0,5400000.0,1982,18.9,10.0,Салтыковская,145945.94594594595
4720,Балашиха,4,5,2.0,44.0,5400000.0,,30.0,6.0,Салтыковская,122727.27272727272
4721,Балашиха,4,14,1.0,37.3,5400000.0,1988,16.9,8.1,Салтыковская,144772.1179624665
4722,Балашиха,13,17,1.0,34.0,5400000.0,,36.35070730640222,10.6,Ольгино,158823.5294117647
4723,Балашиха,14,17,1.0,33.27,5400000.0,,20.0,8.0,Щёлковская,162308.3859332732
4724,Балашиха,7,9,1.0,35.0,5450000.0,1982,21.0,5.8,Салтыковская,155714.2857142857
4725,Балашиха,3,5,2.0,40.4,5450000.0,,27.0,6.0,Железнодорожная,134900.9900990099
4726,Балашиха,1,5,1.0,30.0,5490000.0,,17.0,6.0,Кучино,183000.0
4727,Балашиха,14,17,1.0,38.0,5450000.0,,19.1,7.5,Железнодорожная,143421.05263157896
4728,Балашиха,7,9,1.0,31.8,5450000.0,,18.3,6.0,Ольгино,171383.64779874214
4729,Балашиха,12,25,1.0,36.0,5499000.0,2013,23.0,8.0,Щёлковская,152750.0
4730,Балашиха,1,9,2.0,43.1,5450000.0,1979,26.5,6.0,Салтыковская,126450.11600928074
4731,Балашиха,8,17,1.0,34.0,5590000.0,2016,17.0,9.0,Ольгино,164411.76470588235
4732,Балашиха,13,23,1.0,33.0,5500000.0,2022,18.7,8.7,Ольгино,166666.66666666666
4733,Балашиха,23,25,1.0,37.0,5500000.0,2020,17.0,12.5,Щёлковская,148648.64864864864
4734,Балашиха,5,22,1.0,32.4,5500000.0,2022,18.2,8.2,Ольгино,169753.0864197531
4735,Балашиха,7,10,1.0,33.1,5500000.0,2002,17.2,7.8,Железнодорожная,166163.1419939577
4736,Балашиха,8,22,1.0,32.7,5500000.0,,15.1,10.4,Ольгино,168195.71865443423
4737,Балашиха,9,19,1.0,37.5,5550000.0,2014,18.5,9.0,Ольгино,148000.0
4738,Балашиха,2,9,2.0,42.0,5500000.0,,28.0,6.0,Кучино,130952.38095238095
4739,Балашиха,2,19,1.0,38.0,5550000.0,2015,19.0,9.0,Кучино,146052.63157894736
4740,Балашиха,5,5,2.0,44.9,5500000.0,1964,30.3,5.0,Кучино,122494.43207126949
4741,Балашиха,3,21,1.0,34.6,5500000.0,2011,15.0,9.7,Ольгино,158959.53757225434
4742,Балашиха,5,5,3.0,47.1,5500000.0,,30.0,6.0,Кучино,116772.8237791932
4743,Балашиха,5,9,1.0,35.0,5500000.0,1983,21.2,6.1,Салтыковская,157142.85714285713
4744,Балашиха,13,19,1.0,37.8,5500000.0,2014,36.35070730640222,11.0,Кучино,145502.64550264552
4745,Балашиха,9,12,1.0,34.7,5599000.0,1972,20.0,8.5,Кучино,161354.46685878962
4746,Балашиха,6,9,1.0,28.0,5600000.0,,15.0,7.0,Железнодорожная,200000.0
4747,Балашиха,7,9,2.0,48.5,5600000.0,,20.0,6.0,Ольгино,115463.9175257732
4748,Балашиха,10,16,1.0,39.0,5600000.0,1991,19.0,8.5,Кучино,143589.7435897436
4749,Балашиха,3,17,1.0,32.0,5620000.0,2022,13.0,9.5,Железнодорожная,175625.0
4750,Балашиха,4,16,1.0,43.3,5600000.0,2006,20.0,9.0,Щёлковская,129330.25404157044
4751,Балашиха,4,4,1.0,32.5,5600000.0,,18.6,8.9,Никольское,172307.6923076923
4752,Балашиха,2,6,1.0,32.0,5600000.0,,20.0,6.0,Салтыковская,175000.0
4753,Балашиха,10,21,2.0,37.0,5649999.0,,22.0,6.0,Ольгино,152702.67567567568
4754,Долгопрудный,11,19,3.0,64.1,17900000.0,2021,36.35070730640222,13.0,Долгопрудная,279251.1700468019
4755,Долгопрудный,4,5,3.0,77.9,18000000.0,1957,45.0,12.0,Долгопрудная,231065.4685494223
4756,Долгопрудный,8,12,2.0,57.8,18000000.0,,36.0,11.0,Водники,311418.68512110726
4757,Долгопрудный,3,14,2.0,74.2,18000000.0,2008,34.3,13.0,Долгопрудная,242587.60107816712
4758,Долгопрудный,5,23,3.0,89.4,25000000.0,2011,50.0,11.5,Долгопрудная,279642.0581655481
4759,Домодедово,2,17,1.0,42.0,6600000.0,2019,20.0,10.0,Подольск,157142.85714285713
4760,Домодедово,7,9,1.0,35.0,6633000.0,,36.35070730640222,12.128758683969064,Домодедово,189514.2857142857
4761,Домодедово,12,13,1.0,37.6,6650000.0,2014,18.8,8.4,Подольск,176861.70212765958
4762,Домодедово,15,17,1.0,43.0,6700000.0,,20.0,9.0,Подольск,155813.9534883721
4763,Домодедово,6,17,1.0,38.1,7300000.0,2016,17.0,12.128758683969064,Подольск,191601.0498687664
4764,Домодедово,2,5,2.0,43.4,7300000.0,1968,30.0,6.0,Подольск,168202.76497695854
4765,Москва,5,17,1.0,36.4,7460230.0,2025,16.9,11.3,Филатов Луг,204951.37362637362
4766,Москва,3,17,1.0,32.89,7483554.0,2025,9.4,16.0,Филатов Луг,227532.80632411066
4767,Москва,2,9,1.0,32.4,7461071.0,2026,9.6,12.128758683969064,Филатов Луг,230279.96913580247
4768,Москва,2,7,1.0,44.88,7494960.0,2024,36.35070730640222,12.128758683969064,Рассказовка,167000.0
4769,Москва,9,12,1.0,35.77,7493135.0,2026,10.8,16.8,Рассказовка,209480.9896561364
4770,Москва,10,10,1.0,34.06,7542756.0,2026,20.5,5.4,Рассказовка,221454.96183206106
4771,Москва,5,17,1.0,32.89,7609260.0,2025,9.4,16.0,Филатов Луг,231354.8190939495
4772,Москва,8,9,2.0,45.0,15900000.0,1968,27.0,7.0,Матвеевская,353333.3333333333
4773,Москва,7,24,2.0,52.9,16000000.0,2024,23.5,17.8,Солнцево,302457.4669187146
4774,Москва,10,12,2.0,52.0,17500000.0,1982,30.0,9.0,Рабочий посёлок,336538.46153846156
4775,Москва,6,8,3.0,118.6,155959000.0,2023,36.35070730640222,12.128758683969064,Китай-город,1315000.0
4776,Москва,2,8,3.0,89.0,188240000.0,2024,36.35070730640222,12.128758683969064,Полянка,2115056.179775281
4777,Москва,3,14,3.0,103.0,203000000.0,2019,52.0,13.7,Киевская,1970873.786407767
4778,Москва,5,8,3.0,130.0,110000000.0,1997,36.35070730640222,18.0,Третьяковская,846153.8461538461
4779,Москва,18,22,4.0,100.1,23500000.0,1989,36.35070730640222,10.1,Первомайская,234765.23476523478
4780,Москва,27,30,4.0,83.0,28500000.0,2025,54.0,14.0,Дубровка,343373.4939759036
4781,Москва,21,40,4.0,84.5,41500000.0,2023,46.6,21.9,ЗИЛ,491124.2603550296
4782,Москва,6,8,4.0,90.0,45000000.0,1912,60.0,20.0,Маяковская,500000.0
4783,Москва,41,58,4.0,113.5,51415000.0,2022,36.35070730640222,12.128758683969064,Народное Ополчение,452995.5947136564
4784,Москва,2,9,4.0,114.9,52000000.0,2002,80.0,25.0,Преображенская площадь,452567.44995648385
4785,Москва,2,9,4.0,120.0,53500000.0,1976,80.0,10.0,Проспект Мира,445833.3333333333
4786,Москва,2,10,4.0,110.0,55000000.0,1953,90.0,13.0,Кутузовская,500000.0
4787,Москва,24,24,4.0,120.0,57000000.0,,72.0,27.0,Аминьевская,475000.0
4788,Москва,2,20,5.0,157.0,57500000.0,,120.0,20.0,Крылатское,366242.0382165605
4789,Москва,7,7,5.0,136.0,58500000.0,,75.0,16.0,Рижская,430147.0588235294
4790,Москва,6,9,5.0,150.0,58500000.0,,91.0,15.0,Академическая,390000.0
4791,Москва,15,20,4.0,125.0,62000000.0,2024,76.8,22.2,Аминьевская,496000.0
4792,Москва,5,12,4.0,120.0,65000000.0,2000,72.0,43.0,Таганская,541666.6666666666
4793,Москва,12,52,4.0,108.0,66990000.0,2020,60.0,15.0,Раменки,620277.7777777778
4794,Москва,6,7,4.0,127.0,67000000.0,1902,71.1,9.8,Маяковская,527559.0551181103
4795,Москва,11,16,4.0,130.0,68000000.0,2023,36.35070730640222,20.0,Раменки,523076.92307692306
4796,Москва,4,7,4.0,124.0,69000000.0,,81.0,15.0,Маяковская,556451.6129032258
4797,Москва,8,8,4.0,186.0,70000000.0,2016,36.35070730640222,12.128758683969064,Крестьянская застава,376344.08602150535
4798,Москва,8,15,4.0,151.4,74000000.0,,100.0,35.0,Тропарёво,488771.4663143989
4799,Москва,10,14,5.0,166.3,75000000.0,,118.1,16.6,Петровский Парк,450992.18280216475
4800,Москва,3,13,4.0,93.0,79950000.0,,66.0,22.0,Ломоносовский проспект,859677.4193548387
4801,Москва,10,22,4.0,145.0,80000000.0,2005,36.35070730640222,18.0,Ломоносовский проспект,551724.1379310344
4802,Москва,27,32,4.0,140.0,81500000.0,2025,80.9,26.1,Мичуринский проспект,582142.8571428572
4803,Москва,7,8,4.0,129.0,88000000.0,,36.35070730640222,8.0,Маяковская,682170.5426356589
4804,Москва,5,17,5.0,212.0,94990000.0,,195.0,12.0,Раменки,448066.03773584904
4805,Москва,4,14,4.0,104.0,99000000.0,2013,36.35070730640222,10.5,Достоевская,951923.0769230769
4806,Москва,6,7,4.0,110.0,104382000.0,,36.35070730640222,15.0,Кропоткинская,948927.2727272727
4807,Москва,6,7,4.0,185.0,110000000.0,,126.0,10.0,Менделеевская,594594.5945945946
4808,Москва,6,9,4.0,156.5,110000000.0,1911,36.35070730640222,50.0,Боровицкая,702875.3993610224
4809,Москва,5,9,4.0,119.1,113145000.0,,99.7,14.4,Полянка,950000.0
4810,Москва,18,18,4.0,212.0,114000000.0,2017,70.8,16.6,Шаболовская,537735.8490566037
4811,Москва,30,67,4.0,118.7,118000000.0,2023,70.0,15.0,Москва-Сити,994102.7801179443
4812,Москва,4,6,4.0,168.0,119000000.0,,103.0,15.0,Третьяковская,708333.3333333334
4813,Москва,3,14,5.0,220.0,119000000.0,,140.0,20.0,Проспект Мира,540909.0909090909
4814,Москва,18,18,5.0,206.5,120000000.0,2007,36.35070730640222,20.0,Студенческая,581113.8014527844
4815,Москва,5,6,5.0,260.0,124900000.0,,157.0,38.0,Чистые пруды,480384.6153846154
4816,Москва,13,22,4.0,159.0,125000000.0,,79.0,18.0,Аэропорт,786163.5220125787
4817,Москва,3,8,4.0,260.0,129900000.0,1997,170.0,20.0,Третьяковская,499615.3846153846
4818,Москва,18,18,4.0,227.2,135000000.0,2007,36.35070730640222,20.0,Студенческая,594190.1408450705
4819,Москва,16,67,4.0,131.4,141000000.0,2023,70.7,18.0,Москва-Сити,1073059.3607305936
4820,Москва,42,44,5.0,290.0,146000000.0,,36.35070730640222,2.0,Славянский бульвар,503448.275862069
4821,Москва,28,31,4.0,204.9,150000000.0,,36.35070730640222,12.128758683969064,Давыдково,732064.4216691068
4822,Москва,6,9,4.0,149.0,152800000.0,2019,82.0,38.0,Ломоносовский проспект,1025503.355704698
4823,Москва,9,18,4.0,165.9,188443905.0,,36.35070730640222,12.128758683969064,Улица 1905 года,1135888.5171790235
4824,Москва,9,18,4.0,170.0,188443905.0,2016,36.35070730640222,23.0,Улица 1905 года,1108493.5588235294
4825,Москва,11,12,5.0,181.8,190000000.0,,121.9,13.2,Фрунзенская,1045104.510451045
4826,Москва,6,10,4.0,200.7,206000000.0,,181.3,14.4,Новокузнецкая,1026407.5734927753
4827,Москва,11,21,4.0,165.35,214955000.0,2021,36.35070730640222,12.128758683969064,Улица 1905 года,1300000.0
4828,Москва,41,41,5.0,165.0,215000000.0,,62.0,30.0,Кутузовская,1303030.303030303
4829,Москва,26,35,3.0,83.5,36115799.0,2023,56.0,9.4,Речной вокзал,432524.5389221557
4830,Москва,15,51,3.0,76.0,58500000.0,,36.35070730640222,20.0,Раменки,769736.8421052631
4831,Москва,8,18,2.0,84.0,62750000.0,2008,67.0,10.0,Белорусская,747023.8095238095
4832,Москва,4,5,3.0,73.7,67665989.0,1913,36.35070730640222,7.0,Трубная,918127.3948439619
4833,Москва,11,13,4.0,141.0,94900000.0,2016,88.0,10.0,Маяковская,673049.645390071
4834,Москва,2,6,4.0,162.0,96500000.0,,122.0,32.0,Стрешнево,595679.012345679
4835,Москва,2,11,2.0,74.13,100000000.0,2024,36.35070730640222,7.0,Парк Победы,1348981.5189531904
4836,Москва,2,8,3.0,94.1,153000000.0,2017,36.35070730640222,7.0,Арбатская,1625929.8618490968
4837,Москва,7,9,3.0,135.0,155000000.0,2005,36.35070730640222,10.0,Павелецкая,1148148.148148148
4838,Москва,5,7,3.0,160.0,183000000.0,2019,36.35070730640222,25.0,Полянка,1143750.0
4839,Москва,3,3,5.0,255.7,204560000.0,1850,36.35070730640222,20.0,Кропоткинская,800000.0
4840,Москва,39,65,3.0,223.3,241664249.0,2008,36.35070730640222,20.0,Деловой центр,1082240.2552619793
4841,Москва,5,6,4.0,157.4,250000000.0,,75.0,25.0,Новокузнецкая,1588310.038119441
4842,Москва,7,21,2.0,43.29,13530653.0,2024,36.35070730640222,12.128758683969064,Калитники,312558.3968583969
4843,Москва,7,17,3.0,65.6,16463809.0,2026,35.4,15.7,Корниловская,250972.69817073172
4844,Москва,12,13,2.0,53.9,17500000.0,2003,30.8,7.9,Зеленоград — Крюково,324675.32467532466
4845,Москва,2,6,2.0,58.0,18500000.0,1960,38.0,9.0,Тушинская,318965.5172413793
4846,Москва,14,25,1.0,39.0,19480000.0,,13.0,15.0,Октябрьское поле,499487.1794871795
4847,Москва,17,21,3.0,56.8,26000000.0,2023,36.35070730640222,10.0,Зорге,457746.4788732395
4848,Москва,9,12,2.0,70.1,26400000.0,,36.35070730640222,12.0,Белокаменная,376604.85021398007
4849,Москва,10,19,1.0,60.0,27500000.0,,25.0,18.0,Народное Ополчение,458333.3333333333
4850,Москва,2,12,1.0,51.2,31300000.0,2022,33.0,5.0,Сокол,611328.125
4851,Москва,2,23,4.0,127.7,35499999.0,2003,36.35070730640222,26.3,Тропарёво,277995.2936570086
4852,Москва,6,13,2.0,60.6,38217891.0,2024,36.35070730640222,19.6,Дубровка,630658.2673267326
4853,Москва,4,44,2.0,60.0,39900000.0,2023,40.0,16.0,Павелецкая,665000.0
4854,Москва,2,22,3.0,67.7,42355790.0,2022,37.9,8.1,Площадь трёх вокзалов,625639.4387001477
4855,Москва,5,24,3.0,107.6,50000000.0,2001,71.0,18.0,Пролетарская,464684.0148698885
4856,Москва,14,19,3.0,114.2,55000000.0,1999,35.0,30.0,Раменки,481611.2084063047
4857,Москва,34,41,3.0,80.8,61000000.0,2024,47.0,8.0,Кутузовская,754950.495049505
4858,Москва,5,17,3.0,117.0,64350000.0,2001,100.0,10.0,Проспект Мира,550000.0
4859,Москва,4,46,3.0,90.2,64106527.0,2026,45.7,21.8,Фили,710715.376940133
4860,Москва,13,14,4.0,130.0,68999999.0,2009,36.35070730640222,12.128758683969064,Фили,530769.223076923
4861,Москва,10,13,2.0,73.5,75000000.0,,40.0,10.0,Поклонная,1020408.1632653062
4862,Москва,4,13,2.0,68.9,95000000.0,2017,36.35070730640222,12.128758683969064,Поклонная,1378809.869375907
4863,Москва,13,25,3.0,88.4,97000000.0,2021,52.0,15.0,Матвеевская,1097285.067873303
4864,Москва,11,11,5.0,180.0,107000000.0,,122.0,30.0,Октябрьское поле,594444.4444444445
4865,Москва,3,9,3.0,142.5,108900000.0,2021,80.0,40.0,Китай-город,764210.5263157894
4866,Москва,61,79,3.0,110.5,110000000.0,2019,59.6,31.0,Москва-Сити,995475.113122172
4867,Москва,41,41,4.0,165.0,215000000.0,2024,72.0,31.0,Кутузовская,1303030.303030303
4868,Москва,7,7,5.0,296.0,382500000.0,2016,212.4,32.2,Театральная,1292229.7297297297
4869,Москва,4,4,5.0,405.0,975744000.0,2024,36.35070730640222,20.0,Китай-город,2409244.4444444445
4870,Москва,3,9,2.0,40.1,13500000.0,,25.0,5.5,Преображенская площадь,336658.3541147132
4871,Москва,24,49,1.0,43.9,27800000.0,2021,17.2,18.0,Аминьевская,633257.4031890661
4872,Москва,41,51,3.0,84.11,33000000.0,2024,50.0,15.0,Шелепиха,392343.3598858637
4873,Москва,3,15,3.0,95.0,35000000.0,2000,65.0,20.0,Баррикадная,368421.05263157893
4874,Москва,6,17,3.0,82.7,39000000.0,2019,47.7,30.0,Петровский Парк,471584.03869407496
4875,Москва,3,6,3.0,80.0,39500000.0,,63.0,12.0,Студенческая,493750.0
4876,Москва,3,37,3.0,77.0,42000000.0,2018,40.0,16.0,Шелепиха,545454.5454545454
4877,Москва,28,39,3.0,71.0,47000000.0,2022,50.0,8.0,Аминьевская,661971.8309859155
4878,Одинцово,17,24,2.0,62.4,12200000.0,2015,40.0,10.0,Сколково,195512.82051282053
4879,Одинцово,25,25,3.0,71.0,12200000.0,2012,48.0,12.0,Сколково,171830.98591549296
4880,Одинцово,12,17,1.0,50.9,12300000.0,2010,22.7,12.0,Одинцово,241650.29469548134
4881,Одинцово,13,22,3.0,75.6,12300000.0,2009,42.8,10.0,Сколково,162698.41269841272
4882,Одинцово,14,25,3.0,72.8,12300000.0,2012,45.8,12.4,Сколково,168956.04395604396
4883,Одинцово,24,25,3.0,82.0,12390000.0,2022,41.0,10.6,Одинцово,151097.56097560975
4884,Одинцово,4,25,3.0,83.0,12350000.0,,46.0,10.0,Одинцово,148795.18072289156
4885,Одинцово,1,9,3.0,60.2,12300000.0,1980,40.0,10.0,Одинцово,204318.9368770764
4886,Одинцово,20,24,2.0,72.0,12250000.0,2013,36.35070730640222,12.128758683969064,Одинцово,170138.88888888888
4887,Одинцово,10,18,1.0,48.0,12350000.0,2013,19.0,12.0,Одинцово,257291.66666666666
4888,Одинцово,9,18,2.0,57.0,12600000.0,2010,30.0,8.6,Одинцово,221052.63157894736
4889,Одинцово,13,25,2.0,65.9,12500000.0,2023,27.0,19.0,Одинцово,189681.3353566009
4890,Одинцово,15,24,2.0,60.13,12500000.0,2024,31.0,10.0,Одинцово,207882.9203392649
4891,Одинцово,17,17,3.0,76.0,12550000.0,,48.0,11.0,Сколково,165131.57894736843
4892,Одинцово,13,17,3.0,78.0,12500000.0,2005,47.7,10.2,Сколково,160256.41025641025
4893,Одинцово,12,25,2.0,56.7,12500000.0,2013,30.4,9.6,Одинцово,220458.55379188713
4894,Одинцово,19,25,2.0,65.9,12500000.0,2024,28.0,19.0,Одинцово,189681.3353566009
4895,Одинцово,7,17,2.0,64.7,12500000.0,2019,34.3,13.0,Одинцово,193199.38176197835
4896,Одинцово,18,25,3.0,70.4,12500000.0,,39.1,10.7,Внуково,177556.81818181818
4897,Одинцово,21,24,2.0,66.8,12500000.0,2007,31.0,15.0,Сколково,187125.748502994
4898,Одинцово,12,17,1.0,46.0,12500000.0,2016,20.0,18.0,Сколково,271739.1304347826
4899,Одинцово,8,17,2.0,64.7,12500000.0,2014,34.7,9.4,Одинцово,193199.38176197835
4900,Одинцово,21,25,1.0,54.0,12500000.0,2010,25.0,15.0,Баковка,231481.4814814815
4901,Одинцово,6,9,4.0,68.7,12550000.0,1991,36.35070730640222,12.128758683969064,Одинцово,182678.31149927218
4902,Одинцово,17,20,2.0,63.3,12500000.0,2014,27.6,20.5,Одинцово,197472.35387045814
4903,Одинцово,9,22,2.0,55.8,12600000.0,2009,32.0,12.0,Сколково,225806.45161290324
4904,Одинцово,3,9,3.0,67.0,12700000.0,1976,43.4,9.1,Одинцово,189552.23880597015
4905,Одинцово,6,9,3.0,62.9,12700000.0,1982,44.0,10.0,Одинцово,201907.79014308428
4906,Одинцово,9,22,3.0,84.2,12700000.0,2014,50.3,13.0,Одинцово,150831.3539192399
4907,Одинцово,3,12,3.0,62.9,12740000.0,1977,36.35070730640222,6.5,Одинцово,202543.72019077901
4908,Одинцово,8,9,3.0,55.0,12700000.0,1991,36.0,6.0,Одинцово,230909.0909090909
4909,Одинцово,4,25,2.0,52.9,12800000.0,2021,30.0,11.0,Сколково,241965.97353497165
4910,Одинцово,13,25,1.0,49.4,12800000.0,2018,15.2,14.4,Сколково,259109.3117408907
4911,Одинцово,9,9,3.0,55.0,12750000.0,1991,38.0,7.0,Одинцово,231818.18181818182
4912,Одинцово,11,22,3.0,75.8,12900000.0,2009,43.0,10.0,Сколково,170184.69656992084
4913,Одинцово,4,25,3.0,71.7,12999000.0,2019,48.0,15.0,Одинцово,181297.0711297071
4914,Одинцово,12,15,2.0,64.5,12975000.0,2020,30.5,19.0,Внуково,201162.7906976744
4915,Одинцово,2,25,2.0,53.7,12999000.0,2019,36.35070730640222,12.3,Внуково,242067.03910614524
4916,Одинцово,15,25,2.0,65.3,12900000.0,,25.9,21.2,Одинцово,197549.77029096478
4917,Одинцово,8,17,2.0,62.0,12990000.0,2009,33.7,15.0,Баковка,209516.12903225806
4918,Одинцово,9,16,3.0,67.8,13000000.0,2019,35.0,15.9,Внуково,191740.41297935104
4919,Одинцово,17,24,2.0,60.0,13000000.0,2014,36.35070730640222,11.0,Одинцово,216666.66666666666
4920,Одинцово,2,25,2.0,60.1,13000000.0,,30.5,10.3,Одинцово,216306.15640599
4921,Одинцово,16,22,2.0,64.0,13000000.0,2017,34.8,12.5,Сколково,203125.0
4922,Одинцово,21,25,2.0,45.0,13000000.0,,16.0,18.5,Сколково,288888.8888888889
4923,Одинцово,13,22,2.0,61.5,13000000.0,,29.3,12.0,Сколково,211382.11382113822
4924,Одинцово,6,25,3.0,74.0,13100000.0,2024,48.8,12.5,Сколково,177027.02702702704
4925,Одинцово,14,14,3.0,66.3,13000000.0,1982,39.7,7.3,Одинцово,196078.43137254904
4926,Одинцово,5,25,3.0,72.8,13200000.0,2012,45.0,11.0,Сколково,181318.68131868134
4927,Одинцово,19,25,2.0,59.3,13250000.0,2018,28.0,12.0,Сколково,223440.13490725128
4928,Одинцово,16,16,3.0,66.1,13200000.0,,43.9,7.5,Одинцово,199697.42813918306
4929,Одинцово,25,25,2.0,64.0,13150000.0,2017,32.0,14.0,Одинцово,205468.75
4930,Одинцово,8,24,2.0,55.0,13250000.0,2017,21.0,26.0,Одинцово,240909.0909090909
4931,Одинцово,5,25,3.0,83.0,13280000.0,2024,45.8,10.3,Одинцово,160000.0
4932,Одинцово,6,20,3.0,75.6,13300000.0,2009,43.0,10.3,Сколково,175925.92592592593
4933,Видное,5,5,2.0,44.0,7000000.0,,36.35070730640222,12.128758683969064,Видное,159090.9090909091
4934,Видное,4,17,1.0,34.2,7000000.0,2020,17.0,11.0,Домодедовская,204678.3625730994
4935,Видное,7,18,1.0,41.0,7000000.0,2008,20.0,8.5,Аннино,170731.70731707316
4936,Видное,9,17,1.0,40.6,7000000.0,2019,16.5,14.2,Домодедовская,172413.79310344826
4937,Видное,8,9,2.0,51.4,7500000.0,2020,20.0,10.0,Бутово,145914.39688715953
4938,Видное,3,5,3.0,58.5,7550000.0,1966,41.7,6.1,Домодедовская,129059.82905982906
4939,Балашиха,1,9,3.0,50.8,5600000.0,1974,34.1,6.0,Ольгино,110236.22047244095
4940,Балашиха,2,5,2.0,43.1,5600000.0,1962,29.0,5.8,Салтыковская,129930.39443155452
4941,Балашиха,12,17,1.0,39.1,5600700.0,2016,19.2,7.5,Железнодорожная,143240.4092071611
4942,Балашиха,5,5,2.0,42.0,5650000.0,,27.0,6.0,Железнодорожная,134523.80952380953
4943,Балашиха,4,5,2.0,43.5,5650000.0,,28.8,6.0,Салтыковская,129885.05747126437
4944,Балашиха,9,10,1.0,32.0,5650000.0,1990,18.0,7.0,Салтыковская,176562.5
4945,Балашиха,3,17,1.0,36.0,5699999.0,2020,14.0,13.0,Железнодорожная,158333.30555555556
4946,Балашиха,5,5,2.0,42.2,5650000.0,,30.0,6.0,Салтыковская,133886.2559241706
4947,Балашиха,5,12,1.0,33.1,5650000.0,2018,13.8,9.5,Железнодорожная,170694.86404833835
4948,Балашиха,8,17,1.0,38.0,5690000.0,,20.0,8.0,Щёлковская,149736.84210526315
4949,Балашиха,7,9,1.0,28.7,5650000.0,,18.0,5.0,Салтыковская,196864.11149825784
4950,Балашиха,2,17,1.0,40.0,5700000.0,2010,19.0,7.5,Железнодорожная,142500.0
4951,Балашиха,6,19,1.0,44.4,5700000.0,2014,21.4,11.6,Салтыковская,128378.37837837839
4952,Балашиха,1,5,2.0,41.0,5700000.0,1966,24.0,12.0,Кучино,139024.39024390245
4953,Балашиха,1,2,2.0,58.3,5700000.0,1955,40.0,6.0,Железнодорожная,97770.15437392796
4954,Балашиха,5,5,1.0,31.7,5700000.0,1971,18.0,6.0,Кучино,179810.72555205048
4955,Балашиха,14,14,1.0,38.0,5700000.0,1993,18.0,8.0,Железнодорожная,150000.0
4956,Балашиха,4,9,1.0,38.0,5700000.0,1984,24.0,7.0,Железнодорожная,150000.0
4957,Балашиха,2,22,1.0,36.0,5700000.0,,18.0,12.0,Ольгино,158333.33333333334
4958,Балашиха,1,5,2.0,43.0,5700000.0,1972,28.0,6.0,Железнодорожная,132558.13953488372
4959,Балашиха,15,22,1.0,32.0,5700000.0,2021,15.1,11.0,Ольгино,178125.0
4960,Балашиха,18,21,1.0,40.2,5700000.0,2011,30.0,5.0,Ольгино,141791.04477611938
4961,Балашиха,5,5,2.0,46.6,5700000.0,1979,30.0,6.0,Железнодорожная,122317.5965665236
4962,Балашиха,5,5,2.0,41.8,5700000.0,,26.2,6.2,Железнодорожная,136363.63636363638
4963,Балашиха,7,27,1.0,37.3,5700000.0,2015,17.0,8.5,Щёлковская,152815.01340482576
4964,Балашиха,2,4,2.0,44.2,5700000.0,,21.1,7.3,Первомайская,128959.27601809954
4965,Балашиха,8,14,1.0,34.3,5700000.0,1978,19.0,8.1,Кучино,166180.7580174927
4966,Балашиха,20,25,1.0,33.3,5750000.0,2022,36.35070730640222,9.0,Щёлковская,172672.6726726727
4967,Балашиха,8,8,1.0,31.6,5799998.0,,21.4,5.0,Никольское,183544.2405063291
4968,Балашиха,2,9,1.0,34.2,5750000.0,1972,19.2,6.0,Железнодорожная,168128.65497076022
4969,Балашиха,16,22,1.0,38.0,5799999.0,,13.0,10.0,Ольгино,152631.55263157896
4970,Балашиха,15,17,1.0,37.4,5750000.0,2006,19.0,7.0,Кучино,153743.3155080214
4971,Балашиха,12,12,1.0,37.5,5750000.0,1986,19.0,9.0,Никольское,153333.33333333334
4972,Балашиха,4,17,1.0,32.0,5750000.0,2019,15.0,9.5,Железнодорожная,179687.5
4973,Балашиха,3,18,1.0,30.8,5750000.0,2022,15.4,9.5,Железнодорожная,186688.3116883117
4974,Балашиха,17,17,1.0,31.2,5799000.0,2022,17.0,9.0,Щёлковская,185865.38461538462
4975,Балашиха,17,19,1.0,34.0,5750000.0,2014,16.0,9.4,Ольгино,169117.64705882352
